step,edge,vehCount,halting,meanSpeed,occupancy,flow_in_veh_s
209,C2B2,12,12,0.0,0.4371854000795178,0.000000
209,C2C1,1,0,12.787663049735636,0.03581661891117479,0.000000
210,A0A1,1,0,13.909645195890882,0.03581661891117479,0.000000
210,A0B0,17,8,0.4159573341318984,0.6162680485182314,0.000000
210,A1A0,0,0,13.89,0.0,0.000000
210,A1A2,0,0,13.89,0.0,0.000000
210,A1B1,10,7,1.7276627720330417,0.36873156342182895,0.000000
210,A2A1,18,17,0.08367436051216345,0.6520849919975779,0.000000
210,A2B2,3,0,12.185683503223977,0.10744985673352436,0.000000
210,B0A0,1,0,13.444426591665843,0.03581661891117479,0.000000
210,B0B1,5,0,5.905385973723277,0.18436578171091447,0.000000
210,B0C0,1,0,15.60895192994684,0.03581661891117479,0.000000
210,B1A1,1,0,7.685065062524124,0.03687315634218289,0.000000
210,B1B0,3,2,3.5765812306253104,0.11061946902654868,0.000000
210,B1B2,8,6,0.19249131153459367,0.2949852507374631,0.000000
210,B1C1,13,11,1.3475977761232039,0.44491672128790555,1000.000000
210,B2A2,0,0,13.89,0.0,0.000000
210,B2B1,14,7,1.2511181510810245,0.509458418948537,1000.000000
210,B2C2,1,0,12.978647308089412,0.03581661891117479,0.000000
210,C0B0,1,0,15.146829240433963,0.03581661891117479,0.000000
210,C0C1,0,0,13.89,0.0,0.000000
210,C1B1,16,14,0.5338554734845459,0.5899705014749262,0.000000
210,C1C0,3,0,11.833489796882033,0.10744985673352436,0.000000
210,C1C2,2,0,13.357158858768377,0.07163323782234958,0.000000
210,C2B2,12,12,0.0,0.4371854000795178,0.000000
210,C2C1,1,0,12.37364196588336,0.03581661891117479,0.000000
211,A0A1,1,0,10.891491564618057,0.03581661891117479,0.000000
211,A0B0,17,10,0.45607171677492836,0.6162680485182314,0.000000
211,A1A0,0,0,13.89,0.0,0.000000
211,A1A2,0,0,13.89,0.0,0.000000
211,A1B1,10,7,1.5245686659001954,0.36873156342182895,0.000000
211,A2A1,18,17,0.014260586696529057,0.6520849919975779,0.000000
211,A2B2,3,0,12.035859331343053,0.10744985673352436,0.000000
211,B0A0,1,0,13.43293581325038,0.03581661891117479,0.000000
211,B0B1,4,0,6.80534264775487,0.14749262536873156,0.000000
211,B0C0,1,0,15.471424182704128,0.03581661891117479,0.000000
211,B1A1,1,0,9.231041045410864,0.03687315634218289,0.000000
211,B1B0,3,2,3.875008085209348,0.11061946902654868,0.000000
211,B1B2,8,7,0.04245223168766856,0.2949852507374631,0.000000
211,B1C1,13,11,1.3130113345163612,0.4793510324483776,0.000000
211,B2A2,0,0,13.89,0.0,0.000000
211,B2B1,14,7,1.4018620802688553,0.5259491814590002,0.000000
211,B2C2,1,0,8.478647308089412,0.03581661891117479,0.000000
211,C0B0,1,0,14.590389115889646,0.03581661891117479,0.000000
211,C0C1,1,0,14.396985,0.03581661891117479,1000.000000
211,C1B1,16,14,0.5974960334656018,0.5899705014749262,0.000000
211,C1C0,3,0,11.680753642435015,0.10744985673352436,0.000000
211,C1C2,2,0,13.554495659281237,0.07163323782234958,0.000000
211,C2B2,12,12,0.0,0.4371854000795178,0.000000
211,C2C1,1,0,11.64765427610422,0.03581661891117479,0.000000
212,A0A1,0,0,13.89,0.02292701605990335,0.000000
212,A0B0,17,10,0.4315029538305915,0.6162680485182314,0.000000
212,A1A0,0,0,13.89,0.0,0.000000
212,A1A2,0,0,13.89,0.0,0.000000
212,A1B1,10,8,1.032692741303526,0.36873156342182895,0.000000
212,A2A1,18,17,0.008287313847714129,0.6520849919975779,0.000000
212,A2B2,2,0,13.173208210647774,0.09803573168198543,0.000000
212,B0A0,1,0,13.356138845667603,0.03581661891117479,0.000000
212,B0B1,4,0,7.748174596625894,0.14749262536873156,0.000000
212,B0C0,2,0,14.41280513073475,0.07163323782234958,1000.000000
212,B1A1,1,0,10.690300348650968,0.03687315634218289,0.000000
212,B1B0,3,2,3.6634596017056755,0.11061946902654868,0.000000
212,B1B2,8,7,0.03795989591637924,0.2949852507374631,0.000000
212,B1C1,13,11,1.2026878814890318,0.4793510324483776,0.000000
212,B2A2,0,0,13.89,0.0,0.000000
212,B2B1,14,7,1.2456139134941455,0.5248367011685592,0.000000
212,B2C2,1,0,3.9786473080894122,0.03581661891117479,0.000000
212,C0B0,1,0,10.587181074286311,0.03581661891117479,0.000000
212,C0C1,1,0,13.612064337707722,0.03581661891117479,0.000000
212,C1B1,17,15,0.7717652472664249,0.6268436578171092,1000.000000
212,C1C0,3,0,11.05612562169261,0.10744985673352436,0.000000
212,C1C2,2,0,13.086249102055298,0.07163323782234958,0.000000
212,C2B2,12,12,0.0,0.4371854000795178,0.000000
212,C2C1,1,0,12.587773030689494,0.03581661891117479,0.000000
213,A0A1,1,0,15.304001999999999,0.03581661891117479,1000.000000
213,A0B0,17,10,0.4199973493868452,0.6162680485182314,0.000000
213,A1A0,0,0,13.89,0.0,0.000000
213,A1A2,0,0,13.89,0.0,0.000000
213,A1B1,10,9,0.5770099626709208,0.36873156342182895,0.000000
213,A2A1,18,18,0.004110477894928646,0.6520849919975779,0.000000
213,A2B2,2,0,10.634675126426767,0.07163323782234958,0.000000
213,B0A0,1,0,13.72882716599329,0.03581661891117479,0.000000
213,B0B1,3,0,8.513798460414558,0.11394468982932325,0.000000
213,B0C0,2,0,12.007293454939354,0.07163323782234958,0.000000
213,B1A1,1,0,12.218374007817662,0.03687315634218289,0.000000
213,B1B0,3,2,4.061185204643539,0.11061946902654868,0.000000
213,B1B2,8,8,0.005737702939583587,0.2949852507374631,0.000000
213,B1C1,13,11,1.0759094271751892,0.4793510324483776,0.000000
213,B2A2,0,0,13.89,0.0,0.000000
213,B2B1,14,6,1.0201515098346154,0.5241810324951305,0.000000
213,B2C2,0,0,13.89,0.013079330003483049,0.000000
213,C0B0,0,0,13.89,0.031732305908106585,0.000000
213,C0C1,1,0,13.960904886294752,0.03581661891117479,0.000000
213,C1B1,17,15,0.32763832225471057,0.6268436578171092,0.000000
213,C1C0,3,0,10.301591503594295,0.10744985673352436,0.000000
213,C1C2,2,0,12.44587836500239,0.07163323782234958,0.000000
213,C2B2,12,12,8.577764045786198e-06,0.4371854000795178,0.000000
213,C2C1,2,0,8.196305765448187,0.04007253246070033,1000.000000
214,A0A1,1,0,15.103510627853355,0.03581661891117479,0.000000
214,A0B0,18,11,0.3819300342513926,0.6277257425352253,1000.000000
214,A1A0,0,0,13.89,0.0,0.000000
214,A1A2,0,0,13.89,0.0,0.000000
214,A1B1,11,9,0.686081315180909,0.39722771233078974,1000.000000
214,A2A1,18,18,0.001769725669457184,0.6520849919975779,0.000000
214,A2B2,2,0,9.698831941438874,0.07163323782234958,0.000000
214,B0A0,1,0,13.230544330201392,0.03581661891117479,0.000000
214,B0B1,3,0,9.479341784477475,0.11061946902654868,0.000000
214,B0C0,1,0,13.545131991760812,0.03710023144310086,0.000000
214,B1A1,1,0,13.288779339792944,0.03687315634218289,0.000000
214,B1B0,3,2,3.646503570779009,0.11061946902654868,0.000000
214,B1B2,9,8,1.3467468927834285,0.3115292303153507,1000.000000
214,B1C1,13,11,0.7622178531664037,0.4793510324483776,0.000000
214,B2A2,0,0,13.89,0.0,0.000000
214,B2B1,15,6,1.1260585298935624,0.539318531042873,1000.000000
214,B2C2,1,0,11.562036,0.03581661891117479,1000.000000
214,C0B0,0,0,13.89,0.0,0.000000
214,C0C1,1,0,13.149454884464518,0.03581661891117479,0.000000
214,C1B1,18,15,0.10890161686971779,0.6637168141592921,1000.000000
214,C1C0,2,0,11.37343169538261,0.09111507503058895,0.000000
214,C1C2,2,0,10.871081349691194,0.07163323782234958,0.000000
214,C2B2,12,12,9.342816502534453e-06,0.4320836675874771,0.000000
214,C2C1,2,0,9.465970926758882,0.07163323782234958,0.000000
215,A0A1,1,0,14.165250423112555,0.03581661891117479,0.000000
215,A0B0,18,12,0.2878799274607109,0.6351930370628972,0.000000
215,A1A0,0,0,13.89,0.0,0.000000
215,A1A2,0,0,13.89,0.0,0.000000
215,A1B1,11,10,0.6528142147627374,0.4056047197640118,0.000000
215,A2A1,18,18,0.00074436704572667,0.6520849919975779,0.000000
215,A2B2,2,0,8.010270083132236,0.07163323782234958,0.000000
215,B0A0,1,0,8.831439655889566,0.03581661891117479,0.000000
215,B0B1,3,0,8.513787245470818,0.10428459067863048,1000.000000
215,B0C0,1,0,13.395767054477714,0.03581661891117479,0.000000
215,B1A1,1,0,13.343521153943419,0.03687315634218289,0.000000
215,B1B0,3,2,3.753095865779649,0.11061946902654868,0.000000
215,B1B2,9,8,1.5978971410120975,0.33185840707964603,0.000000
215,B1C1,13,12,0.3815792835549169,0.4793510324483776,0.000000
215,B2A2,0,0,13.89,0.0,0.000000
215,B2B1,15,7,1.2095486101547348,0.5607036792781904,0.000000
215,B2C2,1,0,11.183929516276033,0.03581661891117479,0.000000
215,C0B0,1,0,2.700529776194207,0.017198175515214825,1000.000000
215,C0C1,2,0,9.682993212803883,0.0585138168071714,1000.000000
215,C1B1,18,16,0.06917898477742314,0.6637168141592921,0.000000
215,C1C0,2,0,9.830369442752115,0.07177030586014338,0.000000
215,C1C2,1,0,12.283011932964595,0.03833645833302196,0.000000
215,C2B2,12,11,0.04280127848454943,0.42979942693409745,0.000000
215,C2C1,3,0,8.396951361147602,0.10744985673352436,1000.000000
216,A0A1,1,0,14.297876814012087,0.03581661891117479,0.000000
216,A0B0,18,13,0.23545553071451797,0.6437375340057621,0.000000
216,A1A0,0,0,13.89,0.0,0.000000
216,A1A2,0,0,13.89,0.0,0.000000
216,A1B1,11,10,0.8450050330458739,0.4056047197640118,0.000000
216,A2A1,18,18,0.00017112421267452102,0.6520849919975779,0.000000
216,A2B2,2,1,6.384716283401301,0.07163323782234958,0.000000
216,B0A0,1,0,4.331439655889566,0.03581661891117479,0.000000
216,B0B1,3,0,9.955530591041853,0.11061946902654868,0.000000
216,B0C0,1,0,12.947408445346175,0.03581661891117479,0.000000
216,B1A1,1,0,12.657383626180508,0.03687315634218289,0.000000
216,B1B0,3,2,3.6929450450022077,0.11061946902654868,0.000000
216,B1B2,10,8,2.8547915018273806,0.36873156342182895,1000.000000
216,B1C1,13,12,0.07326064142176131,0.4793510324483776,0.000000
216,B2A2,0,0,13.89,0.0,0.000000
216,B2B1,15,7,0.9863472042722056,0.5607006908339817,0.000000
216,B2C2,1,0,10.637602724454984,0.03581661891117479,0.000000
216,C0B0,1,0,4.153143539914935,0.03581661891117479,0.000000
216,C0C1,2,0,10.413848218189703,0.07163323782234958,0.000000
216,C1B1,18,16,0.06301674340627418,0.6637168141592921,0.000000
216,C1C0,2,0,6.534695059065127,0.07163323782234958,0.000000
216,C1C2,1,0,12.601533816559398,0.03581661891117479,0.000000
216,C2B2,13,10,0.6575854241388425,0.4509366109691453,1000.000000
216,C2C1,3,0,8.676364100072137,0.10744985673352436,0.000000
217,A0A1,2,0,9.136628414361033,0.03743427019844376,1000.000000
217,A0B0,18,13,0.22881744773962037,0.6446991404011462,0.000000
217,A1A0,0,0,13.89,0.0,0.000000
217,A1A2,0,0,13.89,0.0,0.000000
217,A1B1,11,10,1.0647867926749557,0.4056047197640118,0.000000
217,A2A1,18,18,0.00017104971086011174,0.6520849919975779,0.000000
217,A2B2,2,1,6.341613956274387,0.07163323782234958,0.000000
217,B0A0,0,0,13.89,0.015717592265739624,0.000000
217,B0B1,3,0,9.313203480953966,0.11061946902654868,0.000000
217,B0C0,1,0,13.382746458010756,0.03581661891117479,0.000000
217,B1A1,1,0,13.596206920144885,0.03687315634218289,0.000000
217,B1B0,3,2,2.9130157195922766,0.11061946902654868,0.000000
217,B1B2,11,8,3.9021965080952294,0.4056047197640118,1000.000000
217,B1C1,13,12,0.015107145708297373,0.4793510324483776,0.000000
217,B2A2,0,0,13.89,0.0,0.000000
217,B2B1,16,7,1.0920410717402722,0.5710006427162561,1000.000000
217,B2C2,1,0,10.485476238647164,0.03581661891117479,0.000000
217,C0B0,1,0,5.7264918974201,0.03581661891117479,0.000000
217,C0C1,2,0,11.500124647312948,0.07163323782234958,0.000000
217,C1B1,18,16,0.049413581782371124,0.6637168141592921,0.000000
217,C1C0,2,0,5.052150758880958,0.07163323782234958,0.000000
217,C1C2,1,0,12.28174161111486,0.03581661891117479,0.000000
217,C2B2,13,9,0.8307393987717513,0.4656160458452722,0.000000
217,C2C1,2,0,8.925939062215937,0.09798224817154147,0.000000
218,A0A1,2,0,10.15288809160352,0.07163323782234958,0.000000
218,A0B0,18,13,0.2320283751406438,0.6446991404011462,0.000000
218,A1A0,0,0,13.89,0.0,0.000000
218,A1A2,0,0,13.89,0.0,0.000000
218,A1B1,12,10,2.353097389524127,0.4424778761061947,1000.000000
218,A2A1,18,18,9.855411638656794e-05,0.6520849919975779,0.000000
218,A2B2,2,1,5.786130561037018,0.07163323782234958,0.000000
218,B0A0,0,0,13.89,0.0,0.000000
218,B0B1,2,0,10.554348035706964,0.07374631268436578,0.000000
218,B0C0,1,0,13.288306332080632,0.03581661891117479,0.000000
218,B1A1,1,0,13.651365761428877,0.03687315634218289,0.000000
218,B1B0,3,2,1.7835481189888434,0.11061946902654868,0.000000
218,B1B2,12,8,4.097193257231782,0.4424778761061947,1000.000000
218,B1C1,13,13,0.002254829069806542,0.4793510324483776,0.000000
218,B2A2,0,0,13.89,0.0,0.000000
218,B2B1,16,7,0.8812816896768414,0.5836409973064268,0.000000
218,B2C2,1,0,11.37829849891706,0.03581661891117479,0.000000
218,C0B0,2,0,5.84519917274393,0.037786108092862834,1000.000000
218,C0C1,2,0,12.508367834247798,0.07163323782234958,0.000000
218,C1B1,18,17,0.009736957072330292,0.6637168141592921,0.000000
218,C1C0,1,0,5.685660457094423,0.051182373282495336,0.000000
218,C1C2,1,0,10.695692306402355,0.03581661891117479,0.000000
218,C2B2,13,8,1.0288071179129015,0.4656160458452722,0.000000
218,C2C1,2,0,10.646340334347066,0.07163323782234958,0.000000
219,A0A1,2,0,10.728990196037334,0.07163323782234958,0.000000
219,A0B0,17,13,0.17399125979693417,0.6088825214899714,0.000000
219,A1A0,1,0,12.644067,0.03581661891117479,1000.000000
219,A1A2,0,0,13.89,0.0,0.000000
219,A1B1,12,10,1.9347589360257489,0.4424778761061947,0.000000
219,A2A1,18,18,4.0499902617749e-05,0.6520849919975779,0.000000
219,A2B2,2,1,3.535538403795149,0.07163323782234958,0.000000
219,B0A0,0,0,13.89,0.0,0.000000
219,B0B1,2,0,9.791308638423544,0.07374631268436578,0.000000
219,B0C0,1,0,13.018565937298357,0.03581661891117479,0.000000
219,B1A1,1,0,11.736132863757572,0.03687315634218289,0.000000
219,B1B0,3,2,0.28354811898884336,0.11061946902654868,0.000000
219,B1B2,12,8,3.711160508451549,0.4424778761061947,0.000000
219,B1C1,14,13,0.4136474739766992,0.4932615432288398,1000.000000
219,B2A2,0,0,13.89,0.0,0.000000
219,B2B1,16,6,0.752233188459518,0.5923095523983143,0.000000
219,B2C2,1,0,10.31777760197284,0.03581661891117479,0.000000
219,C0B0,2,0,7.698585804829243,0.07163323782234958,0.000000
219,C0C1,2,0,13.123612387870121,0.07163323782234958,0.000000
219,C1B1,18,18,0.004815796586649455,0.6637168141592921,0.000000
219,C1C0,2,0,8.37217095250461,0.07163323782234958,1000.000000
219,C1C2,1,0,8.362601016246936,0.03581661891117479,0.000000
219,C2B2,13,9,1.1040805247517995,0.4656160458452722,0.000000
219,C2C1,2,0,11.5149148389405,0.07163323782234958,0.000000
220,A0A1,2,0,12.00406730733462,0.07163323782234958,0.000000
220,A0B0,17,12,0.3211430143145446,0.6088825214899714,0.000000
220,A1A0,1,0,11.669850023051918,0.03581661891117479,0.000000
220,A1A2,0,0,13.89,0.0,0.000000
220,A1B1,12,10,1.5424833214040872,0.4424778761061947,0.000000
220,A2A1,18,18,3.750846866340976e-05,0.6520849919975779,0.000000
220,A2B2,2,1,1.3627983546224112,0.07163323782234958,0.000000
220,B0A0,0,0,13.89,0.0,0.000000
220,B0B1,2,0,10.456505456515632,0.10156288050254438,1000.000000
220,B0C0,1,0,13.928550610438927,0.03581661891117479,0.000000
220,B1A1,1,0,8.076774627971368,0.03687315634218289,0.000000
220,B1B0,3,3,0.01835343857156282,0.11061946902654868,0.000000
220,B1B2,12,8,3.114416425040409,0.4424778761061947,0.000000
220,B1C1,14,13,0.5408666692204227,0.5162241887905605,0.000000
220,B2A2,0,0,13.89,0.0,0.000000
220,B2B1,16,7,0.730118990342696,0.593240204324304,0.000000
220,B2C2,1,0,10.670030360546582,0.03581661891117479,0.000000
220,C0B0,2,0,10.077134183000641,0.07163323782234958,0.000000
220,C0C1,2,0,14.007744332770491,0.07163323782234958,0.000000
220,C1B1,18,18,0.0028078045780662716,0.6637168141592921,0.000000
220,C1C0,2,0,8.02598972545519,0.07163323782234958,0.000000
220,C1C2,0,0,13.89,0.0027663376608330413,0.000000
220,C2B2,13,9,0.8130500500786128,0.4656160458452722,0.000000
220,C2C1,2,0,12.659727031557019,0.07163323782234958,0.000000
221,A0A1,2,0,12.755159234775924,0.07163323782234958,0.000000
221,A0B0,17,12,0.5511055724580362,0.6088825214899714,0.000000
221,A1A0,1,0,11.794840341348394,0.03581661891117479,0.000000
221,A1A2,0,0,13.89,0.0,0.000000
221,A1B1,12,10,0.8818629042080227,0.4424778761061947,0.000000
221,A2A1,18,18,0.0,0.6520849919975779,0.000000
221,A2B2,2,1,0.464945839273951,0.07163323782234958,0.000000
221,B0A0,0,0,13.89,0.0,0.000000
221,B0B1,2,0,11.770383929060817,0.07374631268436578,0.000000
221,B0C0,1,0,13.202862595793798,0.03581661891117479,0.000000
221,B1A1,1,0,3.5767746279713677,0.03687315634218289,0.000000
221,B1B0,3,3,0.004742268193631684,0.11061946902654868,0.000000
221,B1B2,12,8,2.2313270682240565,0.4424778761061947,0.000000
221,B1C1,15,13,1.2410072284051445,0.5530973451327433,1000.000000
221,B2A2,0,0,13.89,0.0,0.000000
221,B2B1,16,8,0.7441774114208857,0.5936561271461135,0.000000
221,B2C2,1,0,10.885688962408961,0.03581661891117479,0.000000
221,C0B0,2,0,10.710492343974323,0.07163323782234958,0.000000
221,C0C1,2,0,12.00858747030751,0.07163323782234958,0.000000
221,C1B1,18,18,0.00022884547940359672,0.6637168141592921,0.000000
221,C1C0,1,0,12.864458636190317,0.05387621429823267,0.000000
221,C1C2,0,0,13.89,0.0,0.000000
221,C2B2,14,8,0.8734504538547548,0.4793812425487467,1000.000000
221,C2C1,2,0,13.86700454151131,0.07163323782234958,0.000000
222,A0A1,2,0,11.72786939093865,0.07163323782234958,0.000000
222,A0B0,17,12,0.4903345220545367,0.6088825214899714,0.000000
222,A1A0,1,0,11.435151664175287,0.03581661891117479,0.000000
222,A1A2,0,0,13.89,0.0,0.000000
222,A1B1,13,10,1.3998374830684186,0.4793510324483776,1000.000000
222,A2A1,18,18,5.70476040019643e-06,0.6520849919975779,0.000000
222,A2B2,2,2,0.007878552669428305,0.07163323782234958,0.000000
222,B0A0,0,0,13.89,0.0,0.000000
222,B0B1,2,0,12.688519938646394,0.07374631268436578,0.000000
222,B0C0,1,0,9.418778894219338,0.03581661891117479,0.000000
222,B1A1,1,0,0.18628916187487252,0.03687315634218289,0.000000
222,B1B0,3,3,0.002216642484677598,0.11061946902654868,0.000000
222,B1B2,12,8,1.3054172610961097,0.4424778761061947,0.000000
222,B1C1,16,13,1.347437557415725,0.5609595413514625,1000.000000
222,B2A2,0,0,13.89,0.0,0.000000
222,B2B1,16,7,0.6231464290879971,0.5940584728209124,0.000000
222,B2C2,1,0,10.835146250453466,0.03581661891117479,0.000000
222,C0B0,3,0,9.178100597521615,0.09700592692111795,1000.000000
222,C0C1,2,0,9.921548465622617,0.07163323782234958,0.000000
222,C1B1,18,18,0.00017321059452507013,0.6637168141592921,0.000000
222,C1C0,1,0,12.286174085126765,0.03581661891117479,0.000000
222,C1C2,0,0,13.89,0.0,0.000000
222,C2B2,14,8,0.6461663737832627,0.501432664756447,0.000000
222,C2C1,2,0,13.758576221705788,0.07163323782234958,0.000000
223,A0A1,1,0,13.599672138709003,0.06366139009375135,0.000000
223,A0B0,17,13,0.5589411612279693,0.6088825214899714,0.000000
223,A1A0,1,0,11.922375756067417,0.03581661891117479,0.000000
223,A1A2,0,0,13.89,0.0,0.000000
223,A1B1,13,11,0.9571220949745072,0.4793510324483776,0.000000
223,A2A1,18,18,0.0,0.6520849919975779,0.000000
223,A2B2,2,2,0.003933047301240706,0.07163323782234958,0.000000
223,B0A0,0,0,13.89,0.0,0.000000
223,B0B1,2,0,12.968659132586371,0.07374631268436578,0.000000
223,B0C0,0,0,13.89,0.028704431046064207,0.000000
223,B1A1,1,1,0.023624794939628775,0.03687315634218289,0.000000
223,B1B0,3,3,0.0006844122590987388,0.11061946902654868,0.000000
223,B1B2,12,9,0.6379625188380648,0.4424778761061947,0.000000
223,B1C1,16,13,1.2616940361142541,0.5899705014749262,0.000000
223,B2A2,0,0,13.89,0.0,0.000000
223,B2B1,16,8,0.7200189716937596,0.5867691146868489,0.000000
223,B2C2,1,0,11.46451240949674,0.03581661891117479,0.000000
223,C0B0,3,0,10.351635029119711,0.10744985673352436,0.000000
223,C0C1,2,1,7.978018871061243,0.07163323782234958,0.000000
223,C1B1,18,18,1.8117976249138976e-05,0.6637168141592921,0.000000
223,C1C0,2,0,13.677064512363973,0.07163323782234958,1000.000000
223,C1C2,0,0,13.89,0.0,0.000000
223,C2B2,14,9,0.8088277167879594,0.501432664756447,0.000000
223,C2C1,2,0,14.13733372435663,0.07163323782234958,0.000000
224,A0A1,1,0,13.38353088932986,0.03581661891117479,0.000000
224,A0B0,17,12,0.5253761168139375,0.6088825214899714,0.000000
224,A1A0,1,0,11.901906362579398,0.03581661891117479,0.000000
224,A1A2,0,0,13.89,0.0,0.000000
224,A1B1,13,11,0.884115116652961,0.4793510324483776,0.000000
224,A2A1,18,18,0.0,0.6520849919975779,0.000000
224,A2B2,2,2,8.959932528333368e-05,0.07163323782234958,0.000000
224,B0A0,0,0,13.89,0.0,0.000000
224,B0B1,2,0,12.807890652467663,0.07374631268436578,0.000000
224,B0C0,0,0,13.89,0.0,0.000000
224,B1A1,1,1,0.006865728154474055,0.03687315634218289,0.000000
224,B1B0,3,3,0.0003176349583698325,0.11061946902654868,0.000000
224,B1B2,12,9,0.2337962943123021,0.4424778761061947,0.000000
224,B1C1,16,13,0.9389056956631994,0.5899705014749262,0.000000
224,B2A2,0,0,13.89,0.0,0.000000
224,B2B1,16,6,0.8369466467996052,0.5872677165597641,0.000000
224,B2C2,1,0,10.491934744728416,0.03581661891117479,0.000000
224,C0B0,3,0,10.7098159869971,0.10744985673352436,0.000000
224,C0C1,2,1,6.314122816206825,0.07163323782234958,0.000000
224,C1B1,18,18,9.101017435402556e-06,0.6637168141592921,0.000000
224,C1C0,2,0,13.059056115147065,0.07163323782234958,0.000000
224,C1C2,0,0,13.89,0.0,0.000000
224,C2B2,15,8,1.7681286337506876,0.5372492836676218,1000.000000
224,C2C1,2,0,12.28981158982835,0.07163323782234958,0.000000
225,A0A1,1,0,13.228836182359965,0.03581661891117479,0.000000
225,A0B0,17,11,0.5685312085224544,0.6088825214899714,0.000000
225,A1A0,1,0,12.02506208753512,0.03581661891117479,0.000000
225,A1A2,0,0,13.89,0.0,0.000000
225,A1B1,13,10,1.2400747984517406,0.5056528482370968,1000.000000
225,A2A1,18,18,5.686989201452527e-06,0.6520849919975779,0.000000
225,A2B2,2,2,0.0,0.07163323782234958,0.000000
225,B0A0,0,0,13.89,0.0,0.000000
225,B0B1,2,0,10.494421848408578,0.07374631268436578,0.000000
225,B0C0,0,0,13.89,0.0,0.000000
225,B1A1,0,0,13.89,0.02934763825374973,0.000000
225,B1B0,2,2,0.0,0.1029933850673946,0.000000
225,B1B2,11,9,0.08068137265462522,0.4323115174479865,0.000000
225,B1C1,16,12,0.8334692818056906,0.584719915408275,1000.000000
225,B2A2,0,0,13.89,0.0,0.000000
225,B2B1,16,5,0.9203883807136933,0.5887021349069599,0.000000
225,B2C2,1,0,11.307818252796926,0.03581661891117479,0.000000
225,C0B0,3,0,11.242077246602586,0.10744985673352436,0.000000
225,C0C1,3,1,4.626491172157582,0.10199570055802318,1000.000000
225,C1B1,17,17,7.23768820544541e-06,0.6560175267596416,0.000000
225,C1C0,2,0,13.54518432290886,0.07163323782234958,0.000000
225,C1C2,0,0,13.89,0.0,0.000000
225,C2B2,15,9,1.4153031775697138,0.5372492836676218,0.000000
225,C2C1,2,0,9.325056019293251,0.07163323782234958,0.000000
226,A0A1,1,0,12.90276445450204,0.03581661891117479,0.000000
226,A0B0,17,11,0.5598903461659,0.6088825214899714,0.000000
226,A1A0,1,0,12.020329704329566,0.03581661891117479,0.000000
226,A1A2,0,0,13.89,0.0,0.000000
226,A1B1,13,10,1.1074742232475232,0.4793510324483776,0.000000
226,A2A1,18,18,7.72738632282104e-06,0.6520849919975779,0.000000
226,A2B2,1,1,0.0,0.06448480139848445,0.000000
226,B0A0,0,0,13.89,0.0,0.000000
226,B0B1,2,0,7.977312173180449,0.07374631268436578,0.000000
226,B0C0,0,0,13.89,0.0,0.000000
226,B1A1,0,0,13.89,0.027442644569822355,0.000000
226,B1B0,3,1,6.401897355364543,0.11084173760566517,1000.000000
226,B1B2,11,8,0.251431039887337,0.4056047197640118,0.000000
226,B1C1,16,12,0.6672346776281645,0.5899705014749262,0.000000
226,B2A2,0,0,13.89,0.0,0.000000
226,B2B1,16,5,0.848500744264546,0.5899705014749262,0.000000
226,B2C2,1,0,9.560558228390152,0.03581661891117479,0.000000
226,C0B0,3,0,12.066214466063267,0.10744985673352436,0.000000
226,C0C1,3,1,3.612345570997069,0.10744985673352436,0.000000
226,C1B1,17,16,0.09895519359078409,0.6344469026548674,0.000000
226,C1C0,2,0,12.993211885782763,0.07163323782234958,0.000000
226,C1C2,0,0,13.89,0.0,0.000000
226,C2B2,15,8,0.8543328689011337,0.5372492836676218,0.000000
226,C2C1,2,0,6.37727378835344,0.07163323782234958,0.000000
227,A0A1,1,0,13.790173525614092,0.03581661891117479,0.000000
227,A0B0,17,11,0.446071481998925,0.6088825214899714,0.000000
227,A1A0,1,0,11.868713803084761,0.03581661891117479,0.000000
227,A1A2,0,0,13.89,0.0,0.000000
227,A1B1,13,9,1.2020871655438878,0.4793510324483776,0.000000
227,A2A1,18,18,0.0,0.6520849919975779,0.000000
227,A2B2,1,0,1.0176882451629097,0.0398040029734949,0.000000
227,B0A0,1,0,5.651289231283591,0.011397919856413925,1000.000000
227,B0B1,2,0,6.878857025116533,0.07374631268436578,0.000000
227,B0C0,0,0,13.89,0.0,0.000000
227,B1A1,0,0,13.89,0.02715192213438347,0.000000
227,B1B0,3,0,7.2219823675900265,0.11061946902654868,0.000000
227,B1B2,11,8,0.4920432906426626,0.4056047197640118,0.000000
227,B1C1,16,12,0.6407340988181712,0.5899705014749262,0.000000
227,B2A2,0,0,13.89,0.0,0.000000
227,B2B1,16,5,0.7959484084510385,0.5899705014749262,0.000000
227,B2C2,1,0,5.060558228390152,0.03581661891117479,0.000000
227,C0B0,3,0,12.333750688462478,0.10744985673352436,0.000000
227,C0C1,3,1,2.833542181740522,0.10744985673352436,0.000000
227,C1B1,17,15,0.2264871529525177,0.6344469026548674,0.000000
227,C1C0,3,0,10.373591720071529,0.08526553385756239,1000.000000
227,C1C2,0,0,13.89,0.0,0.000000
227,C2B2,15,8,0.5529301812391522,0.5372492836676218,0.000000
227,C2C1,2,0,2.8797942324320838,0.07163323782234958,0.000000
228,A0A1,1,0,13.929209640896307,0.03581661891117479,0.000000
228,A0B0,17,10,0.5296589084769437,0.6088825214899714,0.000000
228,A1A0,1,0,11.783882696841106,0.03581661891117479,0.000000
